Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Russell Wilson,SEA,15,26,238,3,1,1,9,43,110.7,4,5,1,4,0,0,0,0,0,1,1,202201090,crd
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,23,190,1,62,0,0,0,0,0,0,0,202201090,crd
Travis Homer,SEA,0,0,0,0,0,0,0,0,,1,4,0,4,3,1,23,0,23,0,0,202201090,crd
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,1,2,0,2,5,5,98,2,43,0,0,202201090,crd
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,202201090,crd
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,58,0,31,0,0,202201090,crd
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,25,1,25,0,0,202201090,crd
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,20,0,20,0,0,202201090,crd
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,12,0,0,202201090,crd
Kyler Murray,ARI,28,39,240,1,0,5,53,35,96.1,5,35,0,11,0,0,0,0,0,0,0,202201090,crd
James Conner,ARI,0,0,0,0,0,0,0,0,,15,52,1,19,6,6,41,1,20,0,0,202201090,crd
Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,7,31,0,10,4,4,25,0,10,0,0,202201090,crd
Zach Ertz,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,84,0,19,0,0,202201090,crd
Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,43,0,35,0,0,202201090,crd
A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,23,0,9,0,0,202201090,crd
Antoine Wesley,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,9,0,0,202201090,crd
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,4,0,0,202201090,crd
Jonathan Ward,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202201090,crd
Andy Lee,ARI,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,2,1,202201090,crd
