Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jimmy Garoppolo,SFO,16,22,176,2,0,2,14,34,126.3,2,6,0,3,0,0,0,0,0,0,0,202111210,jax
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,8,79,1,25,2,1,15,0,15,0,0,202111210,jax
Jeff Wilson,SFO,0,0,0,0,0,0,0,0,,19,50,0,11,2,1,8,0,8,1,0,202111210,jax
Trey Sermon,SFO,0,0,0,0,0,0,0,0,,10,32,0,12,1,1,23,0,23,0,0,202111210,jax
Trey Lance,SFO,0,0,0,0,0,0,0,0,,3,4,0,7,0,0,0,0,0,0,0,202111210,jax
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,85,1,34,0,0,202111210,jax
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,34,1,13,0,0,202111210,jax
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202111210,jax
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202111210,jax
Trent Williams,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111210,jax
Trevor Lawrence,JAX,16,25,158,0,0,3,12,22,81.7,3,23,0,10,0,0,0,0,0,0,0,202111210,jax
James Robinson,JAX,0,0,0,0,0,0,0,0,,12,29,1,7,3,2,9,0,6,0,0,202111210,jax
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,1,2,0,2,3,3,18,0,8,0,0,202111210,jax
Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,52,0,22,0,0,202111210,jax
Laviska Shenault Jr.,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,50,0,16,1,1,202111210,jax
Tavon Austin,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,18,0,18,1,1,202111210,jax
Laquon Treadwell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0,202111210,jax
Carlos Hyde,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111210,jax
John Brown,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202111210,jax
