Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tim Boyle,DET,22,37,262,2,3,0,0,42,65.4,1,14,0,14,0,0,0,0,0,1,0,202201020,sea
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,4,32,0,31,3,2,7,0,6,0,0,202201020,sea
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,2,23,1,26,11,8,111,1,31,0,0,202201020,sea
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,11,22,1,6,3,3,22,0,11,0,0,202201020,sea
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,4,4,0,3,1,1,9,0,9,0,0,202201020,sea
KhaDarel Hodge,DET,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,76,0,42,0,0,202201020,sea
Trinity Benson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,31,0,23,0,0,202201020,sea
Taylor Decker,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,1,6,0,0,202201020,sea
Matt Nelson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202201020,sea
Tom Kennedy,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,202201020,sea
Russell Wilson,SEA,20,29,236,4,0,1,4,58,133.0,6,24,0,17,0,0,0,0,0,0,0,202201020,sea
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,25,170,2,37,3,2,15,0,11,0,0,202201020,sea
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,1,30,0,30,3,1,7,0,7,0,0,202201020,sea
Travis Homer,SEA,0,0,0,0,0,0,0,0,,6,27,0,13,0,0,0,0,0,0,0,202201020,sea
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,1,7,0,7,3,3,24,1,28,0,0,202201020,sea
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,1,6,0,6,9,6,63,3,17,0,0,202201020,sea
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,202201020,sea
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,65,0,58,0,0,202201020,sea
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,36,0,15,0,0,202201020,sea
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0,202201020,sea
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202201020,sea
Penny Hart,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202201020,sea
